,tf-cod,pytorch-qrcp,pytorch-svd,pytorch-svddc,sklearn-svddc,mxnet-svddc
0,0.5509338888119093,0.19475564850057225,0.28507402826558126,0.2850740143119408,0.5509338888119093,0.5509338888119093
1,0.561183836571554,0.18305138510917474,0.2737373280707952,0.2737373359667945,0.5611838365715538,0.5611838365715538
2,0.5700317262472308,0.25087557260921955,0.32333145197820823,0.32333142030523065,0.5700317262472313,0.5700317262472313
3,0.5682996457461452,0.2041670984817041,0.2907932893803109,0.2907933279123762,0.5682996457461456,0.5682996457461456
4,0.5938809921242846,0.22920621636005523,0.30284188739710505,0.3028418475008531,0.5938809921242842,0.5938809921242842
5,0.5672710866018382,0.23012875735565375,0.31916673501774717,0.319166726382481,0.5672710866018384,0.5672710866018384
6,0.576629823922103,0.12762304522833334,0.31065083505631075,0.3106508324421421,0.5766298239221024,0.5766298239221024
7,0.5734062740269263,0.1192817035575664,0.3073860595897606,0.30738604149964877,0.5734062740269266,0.5734062740269266
8,0.5590451246760746,0.11932818700033698,0.2773587771675422,0.2773587632249339,0.5590451246760746,0.5590451246760746
9,0.5626325903272791,0.12225319119159606,0.2954808057562295,0.2954807893076743,0.5626325903272791,0.5626325903272791
