,tf-cod,pytorch-qrcp,pytorch-svd,pytorch-svddc,sklearn-svddc,mxnet-svddc
0,72.9758722659514,85.46742113810937,84.73250487981313,84.732505491614,72.97587226595874,72.97587226595874
1,88.70094791696607,101.68609174151288,99.69114633990765,99.69114638397456,88.70094791697149,88.70094791697149
2,87.2749955833305,101.29997615410485,99.05997317830095,99.05997261204348,87.27499558332237,87.27499558332237
3,98.88101749747116,108.29857234501529,107.02438632832008,107.02438687528853,98.8810174974781,98.8810174974781
4,96.4502025466912,109.42568503524306,109.02734504737971,109.02734463007947,96.45020254669073,96.45020254669073
5,103.08738742324385,117.28695163976832,115.77741468627315,115.77741474745606,103.08738742323312,103.08738742323312
6,107.20425137245965,114.98494438755382,113.28865081606155,113.28865067095131,107.20425137245864,107.20425137245864
7,140.0297433143601,152.15574112798424,149.5543328297045,149.5543324000161,140.02974331436482,140.02974331436482
8,76.93290502623117,88.82610687493386,86.6851042739148,86.68510424934676,76.93290502623209,76.93290502623209
9,146.51155669127806,157.13504840286114,154.60025396145005,154.6002542186511,146.51155669128138,146.51155669128138
