,tf-cod,pytorch-qrcp,pytorch-qr,pytorch-svd,pytorch-svddc,sklearn-svddc,mxnet-svddc
0,0.990594821655287,-717.1710597357915,0.9905970813231766,-0.8519259979863927,-0.8519259969306661,0.9905948216524018,0.9905886076084163
1,0.9886610333666602,-1016.30820989106,0.9886615640078321,-0.8802799069668965,-0.8802799069668965,0.9886610333669467,0.9886517478736319
2,0.9879438814842242,-795.7098504337279,0.9879580288946866,-0.8525371740812688,-0.8525371736158669,0.9879438814831507,0.9879311778681503
3,0.9877758338478319,-747.896788698053,0.9877714937533308,-0.8467864122936366,-0.8467864122936366,0.9877758338464572,0.9877601949697099
4,0.9739830741149095,-661.1592299051152,0.9739820051428474,-0.7726847428893542,-0.7726847428893542,0.9739830741146424,0.9739683774480127
5,0.9905873009829601,-898.640049160611,0.9905881700263737,-0.8818026985008642,-0.8818026983840259,0.9905873009860282,0.9905734765681561
6,0.9900729695520535,-1082.9908983266373,0.9900725937153724,-0.8304211973282454,-0.8304211966855946,0.9900729695518953,0.9900655556353194
7,0.9504664714692328,-766.8340614930332,0.9504579798610713,-0.7758840107115261,-0.7758840107115261,0.9504664714549909,0.9505470435215869
8,0.9883533714711804,-905.7315827283225,0.9883476071010103,-0.8237429906097131,-0.8237429900714868,0.9883533714796588,0.9883406740991028
9,0.9879246098684354,-842.5980698810467,0.9879314127754805,-0.8379973271171868,-0.8379973270816115,0.9879246098711825,0.9879147737287929
