,tf-cod,pytorch-qrcp,pytorch-svd,pytorch-svddc,sklearn-svddc,mxnet-svddc
0,0.3917476527746444,-1.5076390659097085,0.38840404675134876,0.38840397932648574,0.3917476589926273,0.39173876332681834
1,0.39535676090227523,0.2078865402960648,0.37956968702292726,0.3795731664431139,0.3953567410045268,0.39547214181791934
2,0.269821060329521,0.15880180078675887,0.27177557488517956,0.2717755330587368,0.2698102669107426,0.26982073055383904
3,0.3500605047386083,-0.4898904925759584,0.33966774171119773,0.3396678214667922,0.3500604875971006,0.3500707049258234
4,0.3473083500037917,0.19124458015469958,0.3223125097357904,0.3223127385067903,0.3473083356681407,0.34733049508335523
5,0.2340507782350627,0.09134221378467933,0.23980461433353406,0.23980551477566892,0.23406915763638503,0.23394264751667682
6,0.4013149061218392,0.0890254376152072,0.3900822152829829,0.39008229194174815,0.40131490533921277,0.4012051268993213
7,0.3891310799430414,-0.541281454585341,0.376742466224116,0.3767424170617695,0.3891310811295683,0.3890728519757457
8,0.3605515355166432,0.24708148714696654,0.3721599007058908,0.37216005605284164,0.36055103303386293,0.3605718143494119
9,0.33947959364236135,-2.701049218337856,0.3222445722017515,0.32224590339254666,0.3394799904985343,0.3394461466384179
