,tf-necd,tf-cod,pytorch-qrcp,pytorch-qr,pytorch-svd,pytorch-svddc,sklearn-svddc,mxnet-svddc
0,0.09768099254571058,0.09768099254569479,0.3663685965644527,0.09768100939817805,0.18255819336121853,0.18255829649468494,0.09768099254566319,0.09768099254566319
1,0.09572771856122364,0.09572771856121016,0.19431539439345002,0.09572773763432861,0.1948429400135266,0.19484250255961427,0.09572771856132484,0.09572771856132484
2,0.10072708481393886,0.10072708481394507,0.10047098532457603,0.10072708599333843,0.19177987651716294,0.1917799697300584,0.10072708481354993,0.10072708481354993
3,0.09757957332564149,0.09757492477115703,0.1084739153791481,6.818548741671204,0.19733023879733957,0.19733030376794924,0.09757492477106187,0.09757492477106187
4,0.09060382242075558,0.09060382242076874,0.10944197842421892,0.09060375460124293,0.1832714684025144,0.18327159337620294,0.09060382242042446,0.09060382242042446
5,0.095585573534876,0.09558557353488853,0.11444497571816438,0.09558556179803872,0.21271696689560773,0.21271739500026282,0.09558557353424835,0.09558557353424835
6,0.0931294267822229,0.09312942678219073,0.11625917063838799,0.09312942666769894,0.1983088148574089,0.19830894339264618,0.09312942678173859,0.09312942678173859
7,0.10351591079472096,0.10351591079472512,0.1251465851423227,0.10351581253751961,0.20410004779641125,0.20410070130956506,0.10351591079515891,0.10351591079515891
8,0.10312012926675146,0.10312012926674306,0.1252493749632519,0.10312022152052787,0.20596262787023792,0.20596260385166149,0.10312012926664377,0.10312012926664377
9,0.09538578264161088,0.09538578264161476,0.11085577812581675,0.09538582298159452,0.20132746608294397,0.201327420539912,0.09538578264183321,0.09538578264183321
