,tf-cod,pytorch-qrcp,pytorch-qr,pytorch-svd,pytorch-svddc,sklearn-svddc,mxnet-svddc
0,0.05121935789749121,-0.5284938968464563,-726557.0693432812,0.012403809429417545,0.012403869699650016,0.05121935789749976,0.05121935789749976
1,0.06697898870364805,-0.5775490955197535,-57714212.7891226,0.04364126270650259,0.04364233425472863,0.06697898870365426,0.06697898870365426
2,0.06355967996262368,-0.5799040611779394,-74181.6166845801,0.03993015591401328,0.03993145739173232,0.06355967996261658,0.06355967996261658
3,0.08011904008616622,-0.19018320661101384,-462139.31746797886,0.053010758324387286,0.05301344618650661,0.0801190400861691,0.0801190400861691
4,0.051876732942351955,-0.4757335652589483,-7372323.031466598,0.016279550179022273,0.01627370069931433,0.05187673294236772,0.05187673294236772
5,0.07970517674315658,-0.5320585449543185,-5790504.776262196,0.0508566868285264,0.050855914266095814,0.07970517674314759,0.07970517674314759
6,0.07390772239962906,-0.533585676274698,-736785.3252862057,0.04380911011707023,0.04381035381987908,0.07390772239962884,0.07390772239962884
7,0.07607216172884368,-0.5830088480788773,-102398139.88726963,0.03816861281521411,0.038168816169084296,0.0760721617288439,0.0760721617288439
8,0.06301017021086419,-0.5198960576592193,-23228786.196950506,0.03688833088115295,0.036888061542252326,0.06301017021086797,0.06301017021086797
9,0.054651967613761565,-0.48540814702484325,-88945344.73660763,0.0268263118531189,0.026825749749261107,0.05465196761376401,0.05465196761376401
