,tf-cod,pytorch-qrcp,pytorch-svd,pytorch-svddc,sklearn-svddc,mxnet-svddc
0,9.440041904116516,12.417308422564437,11.911029991516354,11.911030107753724,9.440041904116516,9.440041904116516
1,9.447268493640472,12.657537524315016,12.153792342428487,12.153792276359873,9.447268493640474,9.447268493640474
2,9.43302468159185,12.318052140205065,11.833705594730771,11.833705871682232,9.433024681591844,9.433024681591844
3,9.237420851133603,12.225122668339925,11.839843064022938,11.839842742386377,9.2374208511336,9.2374208511336
4,9.205446497836466,12.54333427882332,12.061014586139022,12.061014931246724,9.20544649783647,9.20544649783647
5,9.409456075544284,12.242918989934731,11.802579803701557,11.802579878549851,9.409456075544279,9.409456075544279
6,9.285338611355797,12.34204020559465,11.848332742612515,11.848332765078299,9.285338611355805,9.285338611355805
7,9.223512446556398,12.323236910075087,11.75262070901463,11.752620862495673,9.223512446556395,9.223512446556395
8,9.33297638546539,12.329968658667603,11.947704113510534,11.947704228769776,9.33297638546539,9.33297638546539
9,9.276548308921246,12.262903954766662,11.77360919783007,11.773609335270512,9.276548308921248,9.276548308921248
